"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CAPN1",0.501728164880136,7.54934873461059,3.45102874973035,0.00222798372400785,0.0231238047055115,-1.57076515679777
"CRAT",0.256716865617095,7.67294765419923,3.45044792668102,0.00223110486432375,0.0231444618642241,-1.57207619351387
"STIL",1.20110356762031,5.85383638159955,3.45005930827786,0.00223319554919908,0.0231544140351862,-1.57295335067189
"OLR1",-1.766676445112,8.90486917863274,-3.44920258649714,0.00223781129545896,0.0231627537283294,-1.57488697476783
"PSAT1",1.03396238528018,5.99190191362149,3.44890281806291,0.00223942855355829,0.0231627537283294,-1.5755635216161
"GFM2",-0.821731757887383,6.83041342550658,-3.44878452057136,0.00224006708566163,0.0231627537283294,-1.57583050250919
"THAP12",-0.413660179123054,9.62557673469207,-3.44877602521939,0.00224011294770604,0.0231627537283294,-1.57584967523227
"MBD2",-0.298412922607159,6.58320540566832,-3.44875938475598,0.00224020278368457,0.0231627537283294,-1.57588723020043
"HARS1",0.321690387699087,9.26236436743482,3.44865059855349,0.00224079016866625,0.0231627537283294,-1.57613274269469
"DUSP23",0.74936336009422,9.01456314328043,3.44716805848009,0.00224881007571114,0.0232339201512266,-1.57947837566394
"H2AC17",0.856202504499755,4.84054673629005,3.44684275385712,0.0022505735828627,0.0232369636304684,-1.5802124335937
"MTPN",-0.397455271340409,7.69087124504602,-3.44669494224267,0.00225137533000531,0.0232369636304684,-1.58054596777101
"LARP4",-0.555826045032943,6.95262092309684,-3.44440781022031,0.00226381661874121,0.0233462878551571,-1.58570632968688
"KISS1R",0.975009786072792,4.73994629381753,3.44432857071281,0.00226424885877201,0.0233462878551571,-1.58588509736513
"HSPB8",-0.746522363090078,7.58454099899215,-3.44402430030588,0.00226590935909046,0.0233516449408381,-1.58657153357159
"HLA-DRA",-0.70546420661875,13.4413238863381,-3.44309794056241,0.00227097212653983,0.0233841336443422,-1.58866130323826
"OMG",-0.790398827731231,5.67459586113101,-3.44288579986943,0.00227213307803395,0.0233841336443422,-1.58913984806298
"ANKZF1",0.4448047356794,7.62204742906355,3.44282069906254,0.00227248946199231,0.0233841336443422,-1.58928670014676
"CLEC4M",-0.357041223811158,4.12402860217296,-3.44208661503698,0.00227651186911633,0.0234091741479167,-1.59094256690629
"CCL23",-1.19580121801446,6.8594444862905,-3.44195925900606,0.00227721042304696,0.0234091741479167,-1.59122983268743
"AFAP1",0.283991546503935,3.64790452144239,3.44128483393184,0.00228091316883291,0.023435466780373,-1.5927510242249
"SLC27A6",-0.454663977637157,3.7031202612556,-3.44046986150326,0.00228539539933807,0.0234697379017823,-1.5945891140632
"SSBP3-AS1",0.612139828642446,4.3907247656471,3.43979940062591,0.00228908928694521,0.0234958828665535,-1.5961011806969
"PRKAG1",-0.569183406353433,9.10120912744504,-3.43934456904122,0.00229159848975848,0.0235098477643543,-1.59712689908844
"SAP18",-0.580639737592314,9.46544790617792,-3.4389037465828,0.00229403297110005,0.0235185703505708,-1.59812098825358
"AIMP1",-0.559943499741005,8.51296258111355,-3.43877455726231,0.00229474690917525,0.0235185703505708,-1.59841231349777
"MINDY2",-0.948643053594043,6.97736410496089,-3.43792214770707,0.00229946301750184,0.0235551098995045,-1.60033444179256
"FRMD5",0.680949041506405,4.92973537376011,3.43755168313744,0.00230151562909514,0.0235643423615258,-1.60116977356212
"CYB5R3",-0.961845231797565,10.4033167982526,-3.43703188145773,0.00230439868159443,0.0235820639080965,-1.60234179122636
"NOTCH1",-0.324223812404558,6.56082479013209,-3.43615883165508,0.0023092489457386,0.0236131980601855,-1.60431017916428
"SGK3",-0.830935274591569,8.36380793555946,-3.43606901369847,0.00230974849838723,0.0236131980601855,-1.60451267574324
"IPO4",0.786319887844557,7.30968028931536,3.43584096084218,0.0023110173649914,0.0236143746426755,-1.60502681926651
"NEPRO",-0.405242088584035,7.04429454420185,-3.43453903176531,0.00231827423487685,0.0236732033086037,-1.60796182454018
"PCDHGA8",0.571819560233422,3.95869928780797,3.43439329813442,0.00231908792855574,0.0236732033086037,-1.60829033976427
"ACTR2",-0.917427986389622,8.41181586443249,-3.43386910473354,0.00232201703287921,0.0236912874436385,-1.6094719528577
"ZNF331",-0.957051502648984,8.70229811578131,-3.43321017197531,0.00232570416382911,0.0237170837673595,-1.61095721698833
"ADAT1",0.715240379072755,7.70361343332247,3.4308488402225,0.00233896427304062,0.0238404291714753,-1.61627910248071
"RNF146",-0.883030566469508,8.57933128037554,-3.43050491112002,0.00234090176367598,0.0238483008447767,-1.61705415108551
"ZNF830",-0.459344140416576,7.95569040126681,-3.42978493679267,0.0023449627436042,0.0238777873001727,-1.6186765510177
"TNF",-0.692545192286627,5.69496542764319,-3.4291645116603,0.00234846773873846,0.0239015858820288,-1.62007454790652
"PCIF1",-0.416731795802992,6.94748810330848,-3.42833146364453,0.00235318196031818,0.0239283932678153,-1.62195153253228
"CSRNP1",-1.29148715164076,9.34895297277299,-3.42828591979236,0.00235343995935467,0.0239283932678153,-1.62205414606274
"LRFN3",0.566769156839787,6.05059734815444,3.42790370274054,0.00235560624996421,0.0239323892575018,-1.62291529292684
"MTMR10",-0.238853605555498,6.55313389315672,-3.42777533278139,0.00235633424872325,0.0239323892575018,-1.62320450829924
"SNAP29",-0.407518087463488,7.38568657612467,-3.4275978863883,0.00235734092652189,0.0239323892575018,-1.62360428698515
"ACSL1",-1.3090063176104,10.0352742812553,-3.42672140782958,0.00236231947281341,0.023960571266339,-1.62557886710031
"TOP2A",1.90288876337065,6.47727184240419,3.42669700340789,0.00236245824084977,0.023960571266339,-1.62563384469525
"COTL1",-0.698236690308605,7.65590972700041,-3.42618344310827,0.00236538028597468,0.0239775974008384,-1.62679075303735
"GGA3",-0.369264304705236,6.65083595656664,-3.42599031963075,0.00236648002881192,0.0239775974008384,-1.62722579367455
"ABCA4",0.896457876739518,5.20083904552371,3.42548634149202,0.00236935228717636,0.0239901584369751,-1.62836104982211
"NOTCH2",-0.474998462622416,8.77394218326873,-3.42536154963959,0.0023700640230402,0.0239901584369751,-1.62864214735654
"NDUFAF8",0.292574725746728,6.46850312658335,3.42511005230716,0.00237149904321755,0.0239908117442486,-1.62920864406046
"SNTB1",-0.491138982303762,6.14088405408229,-3.42493946062496,0.00237247290615914,0.0239908117442486,-1.62959289437014
"FAM83A",0.633099810392941,6.29151473679471,3.4241102868179,0.00237721200459972,0.0240244290853306,-1.63146049437791
"GAL3ST1",0.466974458528466,6.24086187660285,3.42393072378538,0.00237823950424691,0.0240244290853306,-1.63186491842441
"LINC02901",0.329374184174465,4.44995859113166,3.42374219160478,0.00237931879395931,0.0240244290853306,-1.63228953687909
"NDRG4",-1.36002414879244,6.78954792089053,-3.42338364601251,0.00238137267860446,0.0240333109531546,-1.63309704677841
"UFM1",-0.480898018656964,8.30165950451488,-3.42300789430824,0.00238352698379774,0.0240355884887684,-1.63394328204959
"ST6GALNAC4",-0.53687022124642,6.73951061698367,-3.42293466235553,0.00238394706758196,0.0240355884887684,-1.634108205587
"IGLL3P",0.803842301281867,11.380380218723,3.42235202529899,0.00238729185112186,0.0240491737342595,-1.6354203095217
"ABCA1",-0.33189165087208,6.75362744049983,-3.42219874455409,0.00238817256104431,0.0240491737342595,-1.63576548854016
"RSKR",0.627379276900522,4.25732445360131,3.42208617227851,0.00238881957305661,0.0240491737342595,-1.63601899171849
"C1QA",-1.17737001468575,11.4799965823336,-3.42137688799459,0.00239290013997279,0.0240761924727295,-1.63761618466154
"DTX2P1-UPK3BP1-PMS2P11",-0.325552065987253,8.379522717025,-3.42121090317363,0.00239385604543922,0.0240761924727295,-1.63798994182559
"UBN1",0.544456516305248,7.62886021407202,3.41976871975026,0.00240217727494197,0.0241480168399987,-1.64123716710754
"CBLL1",-0.546104622685726,6.61943929062899,-3.41894784492694,0.00240692622883686,0.0241838778230751,-1.64308527651658
"SH3GLB1",-0.522610752822546,10.2774698612665,-3.41832815252748,0.00241051736424166,0.0241944552138993,-1.64448036151224
"MTURN",-0.681939204083871,6.41914718780648,-3.41827179436686,0.00241084422073877,0.0241944552138993,-1.64460723444667
"FNDC1-AS1",0.441547561311752,4.32929352564891,3.41815438067528,0.00241152531569622,0.0241944552138993,-1.64487155306067
"PRKAG2",-0.41118497692915,7.05241175586971,-3.41735664494974,0.00241615780753662,0.0242290552899814,-1.64666732570854
"HDHD5",0.37754978665137,8.21127612272041,3.41695690004724,0.00241848241207738,0.0242404894848128,-1.64756714103717
"DHRS9",-1.12558110612416,7.63066972492728,-3.41670605898144,0.00241994222257491,0.0242432488837203,-1.64813176227234
"PTPN1",-0.365054065974325,5.89906798210454,-3.41649630139766,0.00242116360129482,0.0242432571484024,-1.64860389904448
"NCK1",-0.912866411282126,7.7068518647971,-3.41629916170159,0.00242231205689563,0.0242432571484024,-1.64904762701054
"LINC02987",0.398489442952441,6.78040888994919,3.41535593234075,0.00242781428891084,0.0242864491941047,-1.65117057412973
"VEGFD",-2.28466954497956,8.43491883553325,-3.41400669253027,0.00243570615071565,0.024353491835221,-1.65420704449926
"TPP1",-0.616124336446525,9.12682923052348,-3.41307598880189,0.00244116453145422,0.0243961496412469,-1.65630139594961
"MSH5",0.33207105031028,5.31697932030096,3.41252621309231,0.0024443944564235,0.0244165062662859,-1.65753847224654
"GIPC2",-1.0952642831141,5.54749298389289,-3.41195675156023,0.00244774443243201,0.0244313340138333,-1.65881978388748
"TMCO5A",0.284185499329929,5.31957206847376,3.41186811039426,0.00244826628535555,0.0244313340138333,-1.65901922456707
"PLPP3",-1.50637466549509,10.0733493342153,-3.4113828199769,0.00245112523746559,0.0244479435844095,-1.66011109083364
"NARS2",-0.613599733355874,8.73235951122696,-3.4111780267784,0.00245233269631759,0.0244480727206684,-1.66057184637761
"C18orf32",-0.983643714112954,9.69409305819529,-3.41067768531695,0.00245528514696111,0.0244655896313793,-1.66169750980916
"DNAJA1",-0.92105549787304,10.8816442097419,-3.40999510874292,0.00245931853790255,0.0244707853457278,-1.66323308704066
"MAGEL2",0.315544516858594,4.25210687886037,3.40993977627776,0.00245964578432309,0.0244707853457278,-1.66335756335204
"GALNT3",0.633403009117003,6.7783235923288,3.40993932181163,0.00245964847229561,0.0244707853457278,-1.66335858571988
"DYNLT5",-0.49343219151468,4.03755234096842,-3.40973762587886,0.00246084170034824,0.0244707853457278,-1.66381231737377
"MT-ND6",1.10069290472637,6.73561783031074,3.4095594346203,0.00246189634527345,0.0244707853457278,-1.66421316685925
"TBC1D23",-0.543887294322245,9.04096667651011,-3.40920128297667,0.00246401744017045,0.0244707853457278,-1.66501882721651
"E4F1",0.389568300871193,7.4496869091466,3.40912804558386,0.00246445139627704,0.0244707853457278,-1.66518357135264
"ATF4",-0.405099819595282,11.5281335369535,-3.40897279686436,0.00246537154360144,0.0244707853457278,-1.66553279279496
"DUBR",-0.759654417243369,5.39444828804258,-3.40860982949403,0.00246752413180125,0.0244802794016366,-1.66634924524717
"GCFC2",-0.380255190765321,6.75334711930501,-3.40652758710473,0.00247990841135558,0.0245811601930732,-1.67103251774546
"ELMO2",-0.431258657516462,7.15350337144646,-3.40620333643842,0.00248184236368492,0.0245811601930732,-1.67176173093672
"MSI2",0.393730761476645,6.00937748916621,3.40619055474021,0.00248191862865507,0.0245811601930732,-1.67179047551617
"SEM1",0.505169410135377,9.72146983243968,3.4060936998589,0.00248249661010809,0.0245811601930732,-1.67200829006406
"C5orf24",-0.490922488463486,6.82661174095465,-3.40453211149069,0.00249183353516693,0.024655353521731,-1.67551985906404
"ARFGEF1",-0.762403750873928,8.26603373594053,-3.404437753446,0.00249239880961848,0.024655353521731,-1.67573202852261
"KDR",-1.23462156115269,8.7274019279608,-3.40289369211375,0.00250166667158908,0.024735078148509,-1.67920369552593
"MRPL24",0.43319533405151,10.0169899213226,3.40219618179684,0.00250586432784784,0.0247646186374031,-1.68077182706337
"LOC102724023",-0.749862054508443,7.71135885901203,-3.40177965308699,0.00250837429692516,0.0247702754507903,-1.68170821555311
"ADH1B",-1.90832916427064,9.33404317827236,-3.40169955644027,0.00250885723405913,0.0247702754507903,-1.68188827512575
"CCNB2",0.517581021563252,5.46520353140381,3.4011166164318,0.0025123747634116,0.0247930444950556,-1.68319870382296
"FAM110D",-0.799357417119281,6.69123149927149,-3.40071947698236,0.00251477390480735,0.0248047602456347,-1.6840914218415
"MAP1LC3B",-0.874003472645184,10.0327946592902,-3.39981823600085,0.00252022664478363,0.024846569720032,-1.68611718184657
"RPAIN",0.311196658897315,5.17607946548483,3.39940863272304,0.00252270866035031,0.0248590650704814,-1.6870378137556
"WDR48",-0.454039261150172,7.80185346404902,-3.39877743130717,0.00252653813196221,0.0248848199936817,-1.68845645024771
"SNX19",-0.308604652441177,6.30179436036225,-3.39794351886567,0.0025316061377235,0.0249148444095404,-1.69033056523324
"TMEM47",-1.13585038974744,8.93676299146034,-3.39787530708531,0.00253202112531607,0.0249148444095404,-1.69048385681075
"RPP21",0.544137350281211,8.65750755815558,3.39707833060714,0.00253687469892473,0.0249506076227259,-1.69227482643646
"CSF1",-0.40900281257263,6.80991246676026,-3.39610249757925,0.00254282986473273,0.0249801271901257,-1.69446755576677
"B3GNT3",0.603885532555002,6.89823442440254,3.39602147446591,0.00254332493288484,0.0249801271901257,-1.69464960909794
"SCN7A",-1.87813318639273,7.37452353817726,-3.39598666594234,0.0025435376491045,0.0249801271901257,-1.69472782105147
"SLC46A2",-1.74830958921878,6.84700073231859,-3.39568369488603,0.00254538984976223,0.0249848830530739,-1.69540856272282
"IL17RD",0.634944647973586,4.99139557186299,3.39550819173498,0.00254646338245528,0.0249848830530739,-1.69580289028857
"MIOX",0.315122031806603,5.57430718835532,3.39478863796366,0.00255086942906723,0.0250161210372395,-1.69741955021713
"UNKL",0.246213487515739,6.24641159682877,3.39413160179479,0.00255489915503139,0.0250436403285572,-1.69889566062831
"ITPR1",-0.779922184563978,7.27038238967263,-3.39346989285065,0.00255896381460384,0.0250714755354221,-1.70038218413801
"ABCC4",-0.737996541239927,6.28144360319345,-3.39287306696811,0.00256263532767196,0.0250817014244425,-1.70172287531153
"CDO1",-0.817417208246964,6.12843995925487,-3.39277474288554,0.00256324068378431,0.0250817014244425,-1.70194374083015
"GDI2",-0.851820908618386,11.0945540066511,-3.39270276057467,0.00256368394879239,0.0250817014244425,-1.70210543359774
"SNX17",-0.543746975417536,9.86737410723642,-3.39183689721267,0.00256902177182648,0.0251219152431785,-1.7040503301532
"ARHGEF6",-0.712466296851197,8.79748077510707,-3.39154956131151,0.00257079551700916,0.0251272549410824,-1.70469570985511
"RCN1",0.588949176711708,9.99135542373056,3.39092544731091,0.00257465233275068,0.0251504123871731,-1.70609746495429
"INSC",-0.258204233880706,3.90327420194985,-3.3906426076075,0.00257640204488106,0.0251504123871731,-1.70673269565374
"LOC105378948",0.346786445577298,5.97182885691877,3.39057002222957,0.00257685126183134,0.0251504123871731,-1.70689571289461
"PITPNM2",-0.477820503926313,6.13406838880397,-3.39015468521414,0.00257942317202697,0.02516351480547,-1.70782848557962
"NT5DC1",-0.659334055700723,6.62520310986207,-3.38957321075296,0.00258302806832668,0.0251866772150749,-1.7091343166425
"PAM16",0.397880461582269,7.36254823573941,3.38859855979733,0.00258908151415428,0.0252336815953312,-1.71132296525434
"IMP3",-0.533273553553084,9.34891335878097,-3.38819492561292,0.0025915924885364,0.0252461320622915,-1.71222930032876
"FER1L4",0.310012632461145,5.42832958038931,3.38796208516931,0.00259304204917084,0.0252482357851473,-1.71275211433398
"EPN2",-0.36871986056105,6.30120666235934,-3.38771058807991,0.0025946086458577,0.0252514765357915,-1.71331680756742
"ACADL",-1.64825884979994,6.47139098944597,-3.38725603645979,0.00259744242799645,0.0252670409571308,-1.71433739320181
"OGFOD3",0.434816527765532,8.01617303827814,3.38629979685202,0.00260341370657664,0.0253097267417236,-1.7164842655224
"ZNF764",0.422329552891049,6.55410353939064,3.38606705258663,0.00260486911200189,0.0253097267417236,-1.71700677709718
"MTHFS",-0.320504808197088,8.08176602220351,-3.38559874903755,0.00260779993007309,0.0253097267417236,-1.71805808774579
"MUC3B",0.534290340472604,6.49331163762793,3.38557097926518,0.00260797382459255,0.0253097267417236,-1.71812042770463
"ABCA12",1.34791448802107,4.19991562541141,3.38540329983615,0.00260902407466767,0.0253097267417236,-1.71849684560204
"SNX4",-0.680055120631391,8.21130962799949,-3.38536720929121,0.00260925017955914,0.0253097267417236,-1.71857786332735
"ATRIP",0.479336315728458,6.1364175590579,3.38428772035087,0.00261602194505922,0.0253633923020024,-1.72100103171335
"RNF125",-0.742141029634316,7.09574763072763,-3.38377712541253,0.00261923093510557,0.0253639837654089,-1.72214710305172
"LINC00189",-0.280485161737007,3.8690309335801,-3.38368873645627,0.00261978683205795,0.0253639837654089,-1.72234549395218
"LOC101927247",0.432929427655145,4.40084493428556,3.38368652580324,0.00261980073679945,0.0253639837654089,-1.72235045579042
